order_id,payment_sequential,payment_type,payment_installments,payment_value
441549,1,voucher,1,15.07
441549,2,credit_card,1,37.58
441549,3,credit_card,12,51.75
180812,1,debit_card,1,94.25
180812,2,voucher,1,1055.35
180812,3,credit_card,12,1562.92
473820,1,debit_card,1,547.94
141247,1,debit_card,1,5072.96
415940,1,voucher,1,609.86
303237,1,voucher,1,4753.41
421298,1,debit_card,1,1111.25
421298,2,boleto,1,5113.11
782597,1,debit_card,1,1002.94
275768,1,boleto,1,3771.44
535974,1,boleto,1,5511.77
317945,1,debit_card,1,2466.72
307033,1,boleto,1,268.72
746228,1,debit_card,1,3923.58
581284,1,boleto,1,306.73
581284,2,credit_card,1,28.27
581284,3,boleto,1,1297.86
526111,1,voucher,1,4966.2
820729,1,boleto,1,1888.81
490584,1,voucher,1,4298.4
381112,1,debit_card,1,943.81
417417,1,debit_card,1,91.11
729405,1,voucher,1,81.36
729405,2,boleto,1,550.9
669495,1,credit_card,1,5731.41
815408,1,voucher,1,5211.47
130451,1,boleto,1,194.96
130451,2,boleto,1,453.26
186012,1,credit_card,1,606.78
638077,1,voucher,1,6344.22
388986,1,voucher,1,61.29
388986,2,debit_card,1,409.6
388986,3,debit_card,1,783.77
804172,1,boleto,1,1940.8
202362,1,debit_card,1,3470.29
657452,1,boleto,1,1526.4
657161,1,voucher,1,2638.05
923840,1,credit_card,3,81.37
744170,1,credit_card,1,56.49
371409,1,voucher,1,2122.69
520274,1,boleto,1,2574.71
200441,1,credit_card,3,1026.08
432766,1,voucher,1,1683.86
432766,2,voucher,1,671.23
432766,3,credit_card,6,1589.53
205254,1,debit_card,1,2778.77
325966,1,boleto,1,2495.2
193996,1,debit_card,1,530.85
739962,1,boleto,1,2339.23
175207,1,credit_card,1,6170.57
452646,1,boleto,1,1866.27
591318,1,boleto,1,4322.52
460745,1,voucher,1,4459.73
113100,1,voucher,1,2777.67
124433,1,credit_card,1,1211.83
196534,1,debit_card,1,1698.22
701900,1,voucher,1,1471.5
988113,1,credit_card,1,5245.42
611718,1,debit_card,1,1037.22
207268,1,debit_card,1,1703.68
433958,1,credit_card,1,2660.63
852252,1,voucher,1,3292.83
707491,1,boleto,1,650.81
917058,1,boleto,1,2214.76
628421,1,credit_card,12,4139.92
585556,1,boleto,1,5183.66
111793,1,boleto,1,1717.3
553740,1,debit_card,1,4970.91
120919,1,credit_card,6,142.77
120919,2,debit_card,1,800.38
617698,1,debit_card,1,4819.42
167936,1,credit_card,1,3485.31
907784,1,debit_card,1,2222.17
643936,1,voucher,1,914.91
669867,1,voucher,1,2937.39
961568,1,debit_card,1,1526.76
920058,1,boleto,1,2926.45
894820,1,voucher,1,694.19
594052,1,credit_card,6,1430.65
898763,1,debit_card,1,2573.75
584962,1,boleto,1,682.77
405658,1,voucher,1,256.49
503290,1,boleto,1,112.17
503290,2,voucher,1,65.22
503290,3,debit_card,1,902.47
656982,1,voucher,1,1745.75
535105,1,debit_card,1,998.34
826006,1,credit_card,3,4546.75
628795,1,credit_card,1,3578.65
493225,1,credit_card,1,997.29
203726,1,voucher,1,2606.05
453642,1,voucher,1,1385.43
780022,1,credit_card,1,3640.81
841789,1,debit_card,1,874.63
841789,2,boleto,1,570.87
841789,3,boleto,1,2691.44
895332,1,voucher,1,5037.75
826864,1,voucher,1,989.88
120514,1,voucher,1,431.44
232987,1,credit_card,12,4406.02
805417,1,credit_card,1,6545.53
481728,1,boleto,1,5408.53
612360,1,boleto,1,3925.39
514396,1,boleto,1,6711.87
719795,1,voucher,1,4736.91
763014,1,debit_card,1,5417.69
602038,1,boleto,1,2315.74
809551,1,boleto,1,2322.24
743778,1,credit_card,1,2697.95
455749,1,credit_card,3,3850.09
459335,1,credit_card,6,1729.53
424781,1,boleto,1,5783.36
560321,1,boleto,1,66.31
589531,1,boleto,1,653.09
347009,1,boleto,1,993.22
962583,1,credit_card,12,1522.79
767689,1,boleto,1,2637.75
427392,1,credit_card,6,3188.21
201522,1,boleto,1,1863.52
969351,1,credit_card,12,334.53
969351,2,credit_card,1,1406.65
969351,3,credit_card,6,2551.8
132028,1,credit_card,1,1813.44
448893,1,debit_card,1,1482.58
497373,1,debit_card,1,2088.03
470175,1,credit_card,12,828.51
147117,1,credit_card,6,3297.15
211878,1,voucher,1,887.16
754308,1,voucher,1,2356.91
458356,1,voucher,1,2088.89
838488,1,debit_card,1,1800.32
841692,1,boleto,1,2811.29
979367,1,debit_card,1,155.25
161719,1,debit_card,1,5132.8
623324,1,credit_card,1,2750.48
694344,1,voucher,1,4054.11
410935,1,credit_card,1,4605.56
850646,1,debit_card,1,1598.93
853201,1,credit_card,6,4277.02
842472,1,voucher,1,4092.4
432970,1,debit_card,1,1276.88
465107,1,boleto,1,4174.24
974415,1,boleto,1,921.88
304043,1,voucher,1,1150.61
304043,2,voucher,1,3154.05
656450,1,boleto,1,3759.86
528492,1,credit_card,12,6080.6
100368,1,debit_card,1,6893.29
785621,1,voucher,1,2179.67
200172,1,voucher,1,3206.67
943239,1,boleto,1,2817.35
693205,1,boleto,1,3134.03
944290,1,voucher,1,2179.97
888431,1,debit_card,1,4706.47
865369,1,voucher,1,3258.29
767378,1,boleto,1,247.53
767378,2,debit_card,1,900.35
294749,1,boleto,1,3750.72
216672,1,debit_card,1,6240.71
749760,1,boleto,1,4468.94
389998,1,voucher,1,7317.45
275420,1,voucher,1,4993.44
729443,1,credit_card,6,567.51
672245,1,voucher,1,5732.57
149596,1,voucher,1,1316.06
929612,1,credit_card,6,5549.87
212945,1,credit_card,12,4541.53
147261,1,credit_card,3,3358.33
810636,1,debit_card,1,2757.69
331310,1,voucher,1,4602.02
286912,1,debit_card,1,128.82
813045,1,credit_card,3,1329.45
936797,1,debit_card,1,701.66
573073,1,boleto,1,2858.24
493304,1,debit_card,1,435.53
531910,1,debit_card,1,189.52
531910,2,credit_card,1,445.46
700597,1,voucher,1,7002.26
364559,1,boleto,1,2550.19
548145,1,credit_card,3,6584.0
928017,1,credit_card,1,2320.93
889624,1,debit_card,1,3494.96
381711,1,debit_card,1,1471.53
290651,1,voucher,1,810.77
354765,1,debit_card,1,5944.47
563873,1,debit_card,1,2822.14
938126,1,voucher,1,3793.4
442779,1,boleto,1,669.06
671683,1,credit_card,1,2765.32
639998,1,boleto,1,2040.07
943967,1,debit_card,1,7210.16
543192,1,voucher,1,958.72
543192,2,credit_card,12,669.75
543192,3,boleto,1,724.85
642052,1,debit_card,1,5463.03
227531,1,credit_card,6,3560.56
229578,1,voucher,1,121.3
748537,1,debit_card,1,569.59
748537,2,credit_card,6,3391.05
723719,1,credit_card,12,752.28
378345,1,boleto,1,343.6
378345,2,voucher,1,672.35
378345,3,voucher,1,1244.45
871710,1,debit_card,1,770.07
634836,1,boleto,1,1091.12
483078,1,debit_card,1,5020.43
159421,1,credit_card,1,2262.69
636427,1,voucher,1,5102.33
299334,1,credit_card,3,2296.78
626139,1,voucher,1,106.02
626139,2,debit_card,1,3958.34
523720,1,debit_card,1,1051.49
221049,1,boleto,1,2064.79
198693,1,boleto,1,2709.37
324197,1,voucher,1,1841.79
324197,2,debit_card,1,3382.95
299945,1,voucher,1,5586.01
950542,1,voucher,1,5850.16
380992,1,credit_card,12,1535.08
715896,1,credit_card,3,2108.77
370511,1,debit_card,1,7075.61
626374,1,credit_card,3,2329.95
255830,1,credit_card,1,1136.95
415309,1,debit_card,1,4820.67
401216,1,voucher,1,1232.09
333318,1,credit_card,1,187.62
977431,1,credit_card,1,4840.95
936354,1,voucher,1,2581.15
248503,1,credit_card,12,1249.56
749325,1,credit_card,6,1554.26
757084,1,boleto,1,1393.69
609704,1,credit_card,3,4298.3
702779,1,debit_card,1,4735.35
441851,1,boleto,1,6628.24
326639,1,credit_card,12,4543.5
782108,1,credit_card,1,1638.15
257923,1,debit_card,1,3250.54
924934,1,credit_card,3,4579.42
163612,1,debit_card,1,5608.75
237375,1,voucher,1,5196.66
725282,1,credit_card,12,2392.72
875805,1,credit_card,6,1195.78
875805,2,boleto,1,2037.58
988846,1,boleto,1,1598.96
543678,1,boleto,1,4813.42
393700,1,boleto,1,3117.42
886862,1,debit_card,1,2607.11
217437,1,credit_card,12,4581.85
239993,1,boleto,1,1667.19
524594,1,credit_card,6,1829.95
382997,1,debit_card,1,4394.05
985625,1,boleto,1,460.98
392053,1,boleto,1,3265.75
572672,1,boleto,1,2185.87
955302,1,voucher,1,5011.35
566495,1,debit_card,1,2829.05
220806,1,boleto,1,2706.07
251378,1,credit_card,1,851.04
360827,1,credit_card,3,305.11
228509,1,boleto,1,3126.42
141822,1,debit_card,1,1058.2
552595,1,boleto,1,4090.05
977078,1,debit_card,1,8180.67
887445,1,voucher,1,2589.15
955293,1,debit_card,1,1213.65
185156,1,credit_card,1,5675.92
510077,1,voucher,1,4194.13
825269,1,credit_card,1,4724.42
887779,1,boleto,1,2535.38
898770,1,credit_card,6,6165.75
406027,1,boleto,1,3113.28
221808,1,voucher,1,1009.87
361352,1,debit_card,1,3769.66
479199,1,credit_card,1,942.6
178846,1,boleto,1,547.02
492801,1,credit_card,12,5500.03
712166,1,boleto,1,99.98
913598,1,credit_card,3,5438.48
636179,1,boleto,1,4517.26
634373,1,debit_card,1,4495.41
223343,1,boleto,1,5778.19
306310,1,boleto,1,1221.84
168985,1,boleto,1,7730.65
958739,1,voucher,1,2659.12
204701,1,debit_card,1,7033.68
415896,1,boleto,1,2164.92
997187,1,credit_card,6,614.92
282105,1,boleto,1,4926.61
259232,1,debit_card,1,72.93
643088,1,credit_card,12,186.4
205159,1,voucher,1,399.56
147016,1,voucher,1,3412.97
308443,1,credit_card,6,1848.4
239087,1,debit_card,1,518.63
239087,2,debit_card,1,5515.25
847876,1,boleto,1,5948.65
694941,1,credit_card,12,3460.31
239019,1,credit_card,1,1426.41
176773,1,boleto,1,3927.16
456206,1,boleto,1,4965.17
833639,1,debit_card,1,1795.64
161718,1,debit_card,1,109.34
161718,2,debit_card,1,660.86
904733,1,voucher,1,4934.8
742723,1,voucher,1,933.53
136727,1,debit_card,1,2558.47
927234,1,debit_card,1,3070.6
576774,1,debit_card,1,864.56
576774,2,debit_card,1,1645.28
576774,3,credit_card,12,3549.5
864016,1,boleto,1,6576.55
715740,1,boleto,1,5137.08
661503,1,voucher,1,3601.73
834923,1,voucher,1,4579.0
287416,1,debit_card,1,1640.06
319201,1,voucher,1,2138.31
960619,1,debit_card,1,1681.43
337856,1,voucher,1,3182.77
877894,1,credit_card,12,3573.82
640168,1,voucher,1,2638.33
714869,1,debit_card,1,2279.38
502601,1,debit_card,1,180.73
592006,1,debit_card,1,1869.28
583779,1,credit_card,1,360.82
583779,2,credit_card,6,165.5
583779,3,debit_card,1,339.86
370393,1,voucher,1,2274.9
370393,2,voucher,1,721.27
370393,3,voucher,1,3606.07
325946,1,boleto,1,1897.49
611181,1,boleto,1,5672.25
332801,1,credit_card,1,2708.95
697615,1,voucher,1,3265.14
253407,1,credit_card,3,5726.82
929485,1,voucher,1,2527.28
578589,1,credit_card,3,4035.88
726796,1,boleto,1,4944.12
448380,1,boleto,1,2296.19
689044,1,boleto,1,1577.92
385654,1,voucher,1,610.49
385654,2,credit_card,1,1569.84
962651,1,credit_card,12,2371.97
831752,1,boleto,1,7263.03
811979,1,debit_card,1,5582.01
597229,1,boleto,1,4862.49
617446,1,debit_card,1,3929.48
890134,1,credit_card,3,3437.78
325780,1,debit_card,1,313.52
325780,2,credit_card,6,630.29
700854,1,debit_card,1,3464.34
245227,1,debit_card,1,4154.82
529419,1,credit_card,6,1605.36
207313,1,credit_card,1,2911.78
468925,1,credit_card,1,2578.05
723772,1,voucher,1,2124.55
980444,1,voucher,1,3626.36
264122,1,credit_card,1,2718.21
217346,1,credit_card,6,1480.35
217346,2,voucher,1,2372.19
936022,1,boleto,1,1119.76
924612,1,boleto,1,1777.09
641009,1,credit_card,6,1787.93
666841,1,voucher,1,1298.26
826297,1,boleto,1,1059.09
494139,1,debit_card,1,1950.23
889782,1,boleto,1,2366.61
644569,1,voucher,1,306.76
709918,1,voucher,1,5314.86
291355,1,debit_card,1,3108.28
872177,1,boleto,1,1355.16
396577,1,boleto,1,4493.14
897640,1,boleto,1,3393.36
139223,1,boleto,1,2266.24
344467,1,voucher,1,879.7
344467,2,credit_card,12,1044.31
954418,1,boleto,1,47.21
360540,1,boleto,1,3083.58
967110,1,boleto,1,1660.41
114692,1,credit_card,3,13.51
114692,2,debit_card,1,13.8
998276,1,credit_card,1,3562.59
452052,1,voucher,1,788.24
651479,1,boleto,1,3812.79
592678,1,voucher,1,507.58
592678,2,boleto,1,420.92
592678,3,debit_card,1,745.28
961710,1,voucher,1,242.46
961710,2,boleto,1,2861.55
167939,1,boleto,1,739.68
309539,1,boleto,1,438.03
762498,1,credit_card,3,875.41
635738,1,debit_card,1,7163.19
951194,1,credit_card,6,163.89
951194,2,boleto,1,177.2
951194,3,boleto,1,1267.07
272327,1,debit_card,1,3034.21
811579,1,voucher,1,4125.16
773340,1,boleto,1,5037.96
613820,1,debit_card,1,1057.74
781110,1,credit_card,1,2426.92
209460,1,boleto,1,467.25
282565,1,debit_card,1,1623.48
785817,1,debit_card,1,5330.15
839534,1,credit_card,12,5044.53
974797,1,voucher,1,2506.26
686709,1,voucher,1,983.08
544643,1,credit_card,3,2823.93
611744,1,boleto,1,1476.19
879670,1,voucher,1,2171.9
508604,1,voucher,1,2304.38
327175,1,debit_card,1,2302.15
278071,1,debit_card,1,3528.1
356440,1,voucher,1,2719.04
764907,1,credit_card,12,2345.41
585119,1,voucher,1,2451.56
987530,1,boleto,1,3545.41
222811,1,voucher,1,2484.75
372077,1,boleto,1,934.65
838701,1,voucher,1,1155.43
308612,1,debit_card,1,1761.14
632780,1,boleto,1,4812.85
886932,1,boleto,1,1317.64
490547,1,credit_card,6,3807.6
635461,1,credit_card,6,3009.31
761021,1,debit_card,1,2205.22
450529,1,debit_card,1,418.91
426336,1,boleto,1,2422.01
216125,1,voucher,1,2673.32
286473,1,debit_card,1,704.78
191406,1,boleto,1,3273.64
337847,1,boleto,1,2021.82
779043,1,debit_card,1,3683.83
187959,1,voucher,1,1533.48
119404,1,voucher,1,4241.12
193819,1,boleto,1,4041.98
150372,1,debit_card,1,4440.09
564152,1,credit_card,6,1674.48
316575,1,debit_card,1,2089.05
420088,1,boleto,1,432.99
986559,1,debit_card,1,1733.54
642416,1,credit_card,1,2643.26
176338,1,debit_card,1,560.67
176338,2,boleto,1,1123.05
176338,3,voucher,1,1836.14
306890,1,voucher,1,6158.72
783419,1,boleto,1,37.86
756952,1,voucher,1,742.29
269790,1,boleto,1,2076.71
391246,1,debit_card,1,267.24
446865,1,credit_card,12,5998.26
726936,1,credit_card,6,2135.5
516880,1,voucher,1,2653.34
325378,1,debit_card,1,3839.75
639769,1,boleto,1,5469.5
936570,1,boleto,1,1431.75
306130,1,debit_card,1,2008.07
199986,1,boleto,1,536.7
199986,2,debit_card,1,2749.92
252479,1,credit_card,1,3539.97
144622,1,credit_card,1,1015.49
744313,1,credit_card,12,1651.27
467998,1,boleto,1,1641.94
541509,1,credit_card,12,1652.34
469819,1,debit_card,1,1241.89
469819,2,boleto,1,112.83
469819,3,debit_card,1,1558.38
540117,1,voucher,1,458.81
272031,1,boleto,1,5993.49
201460,1,credit_card,3,300.36
534838,1,voucher,1,5187.53
580236,1,boleto,1,1204.34
230608,1,voucher,1,5523.08
832375,1,voucher,1,5438.2
491580,1,debit_card,1,4279.76
478539,1,boleto,1,913.22
823681,1,credit_card,12,7281.2
639065,1,credit_card,3,690.53
639065,2,debit_card,1,738.92
639065,3,boleto,1,1338.76
503568,1,voucher,1,3922.91
612008,1,boleto,1,10.28
612008,2,credit_card,6,113.45
934312,1,voucher,1,1396.95
396889,1,debit_card,1,2177.91
979815,1,boleto,1,1819.44
262351,1,debit_card,1,1201.84
615380,1,boleto,1,5997.77
525829,1,voucher,1,1403.15
726774,1,credit_card,6,264.27
726774,2,boleto,1,163.63
726774,3,voucher,1,1015.47
994226,1,boleto,1,50.64
994226,2,debit_card,1,1327.39
458518,1,credit_card,1,5253.3
761675,1,voucher,1,52.72
476007,1,boleto,1,486.74
936616,1,voucher,1,298.35
936616,2,debit_card,1,4272.33
239530,1,credit_card,1,2996.61
940480,1,debit_card,1,3251.95
978766,1,debit_card,1,4861.97
926141,1,debit_card,1,6301.33
858745,1,boleto,1,415.6
648047,1,credit_card,3,1091.35
261478,1,credit_card,1,2390.66
924710,1,voucher,1,583.88
658598,1,voucher,1,5961.42
898348,1,boleto,1,7559.31
322879,1,boleto,1,5629.25
983306,1,voucher,1,2627.06
983306,2,debit_card,1,477.91
983306,3,debit_card,1,2430.11
668836,1,debit_card,1,1307.07
486574,1,voucher,1,3298.54
677239,1,boleto,1,960.29
634852,1,boleto,1,2020.63
698760,1,voucher,1,455.43
811513,1,debit_card,1,5811.69
593114,1,voucher,1,3641.89
518195,1,debit_card,1,5676.66
881431,1,voucher,1,2973.66
447364,1,boleto,1,1731.26
590629,1,voucher,1,3311.44
238556,1,debit_card,1,531.64
238556,2,debit_card,1,977.61
238556,3,boleto,1,1205.8
227314,1,boleto,1,2706.39
340452,1,boleto,1,1550.43
812900,1,credit_card,3,821.8
367075,1,debit_card,1,1405.77
164386,1,voucher,1,2298.9
276476,1,debit_card,1,734.9
113956,1,boleto,1,4930.33
924611,1,debit_card,1,638.83
130664,1,debit_card,1,2827.81
306702,1,boleto,1,4080.59
772267,1,voucher,1,2491.68
200571,1,voucher,1,1904.01
487132,1,boleto,1,1719.17
959073,1,credit_card,3,2345.08
554186,1,voucher,1,507.68
554186,2,credit_card,1,1209.67
885227,1,credit_card,1,49.28
514134,1,debit_card,1,1696.01
865977,1,credit_card,3,2090.54
960966,1,debit_card,1,1545.01
381939,1,debit_card,1,3237.58
754325,1,boleto,1,2227.7
468113,1,credit_card,6,448.57
247953,1,voucher,1,2358.48
316424,1,debit_card,1,1863.42
667810,1,credit_card,3,5747.86
761755,1,credit_card,3,171.6
527282,1,credit_card,6,130.97
441749,1,debit_card,1,2832.17
547718,1,debit_card,1,4772.23
579114,1,debit_card,1,204.03
579114,2,credit_card,1,589.23
828507,1,credit_card,12,5649.16
652942,1,credit_card,3,3316.23
123562,1,credit_card,3,1299.69
919901,1,boleto,1,496.57
247611,1,credit_card,1,717.17
674606,1,debit_card,1,839.22
305887,1,boleto,1,6533.66
514961,1,boleto,1,359.18
514961,2,voucher,1,1347.73
261549,1,boleto,1,180.94
970642,1,voucher,1,3172.42
214921,1,boleto,1,1449.12
373967,1,debit_card,1,3726.24
237218,1,debit_card,1,3003.46
132839,1,voucher,1,4673.19
917297,1,credit_card,3,768.1
270807,1,debit_card,1,2087.66
291212,1,voucher,1,3358.08
901801,1,credit_card,12,4507.0
817512,1,voucher,1,6061.74
376632,1,credit_card,12,4839.78
643391,1,debit_card,1,3514.89
964409,1,boleto,1,3109.05
970095,1,voucher,1,899.02
503823,1,credit_card,6,4133.97
538375,1,boleto,1,1902.47
115316,1,debit_card,1,110.16
115316,2,credit_card,3,124.92
115316,3,debit_card,1,405.15
870069,1,credit_card,1,1168.07
376150,1,credit_card,6,1247.66
419878,1,debit_card,1,1388.68
366853,1,credit_card,3,2220.3
389327,1,debit_card,1,5284.8
407649,1,debit_card,1,2555.96
264554,1,boleto,1,5009.51
405408,1,boleto,1,4574.87
615812,1,boleto,1,902.43
201337,1,credit_card,1,3972.15
124812,1,debit_card,1,207.61
285979,1,credit_card,1,2358.13
336444,1,credit_card,12,4474.98
254544,1,credit_card,6,1570.32
702888,1,credit_card,3,643.71
131139,1,boleto,1,107.1
679124,1,credit_card,6,911.91
881230,1,voucher,1,1721.58
412585,1,voucher,1,3444.4
111122,1,voucher,1,4205.36
295999,1,boleto,1,2998.34
481464,1,debit_card,1,4860.73
104477,1,voucher,1,2626.67
119236,1,credit_card,1,1711.77
356029,1,debit_card,1,3671.53
615153,1,credit_card,1,392.59
615153,2,boleto,1,128.06
615153,3,voucher,1,327.49
437011,1,credit_card,6,598.68
861394,1,credit_card,1,2777.48
175891,1,boleto,1,2179.81
933664,1,boleto,1,579.94
489841,1,voucher,1,881.55
171565,1,credit_card,3,6562.84
337850,1,debit_card,1,3840.02
554287,1,debit_card,1,1685.76
554287,2,debit_card,1,111.96
554287,3,voucher,1,3025.53
551507,1,debit_card,1,812.76
430782,1,debit_card,1,41.02
145477,1,credit_card,1,875.68
940812,1,voucher,1,2132.95
363041,1,debit_card,1,3793.25
977907,1,boleto,1,2226.57
162517,1,voucher,1,1348.57
995892,1,debit_card,1,4565.06
565297,1,voucher,1,4922.51
172187,1,credit_card,12,3825.2
647517,1,voucher,1,848.91
824640,1,debit_card,1,1662.71
243298,1,credit_card,1,3699.48
222501,1,credit_card,12,3226.88
368546,1,debit_card,1,6445.65
624417,1,debit_card,1,249.54
624417,2,voucher,1,1929.22
874047,1,voucher,1,3124.12
375051,1,debit_card,1,1221.71
874572,1,boleto,1,2428.71
973682,1,boleto,1,690.84
669472,1,voucher,1,1809.35
404519,1,credit_card,1,4832.04
323963,1,debit_card,1,2899.82
888032,1,debit_card,1,621.54
129423,1,voucher,1,3931.18
794330,1,debit_card,1,1432.94
932770,1,debit_card,1,2790.16
146181,1,boleto,1,4938.66
737630,1,voucher,1,4356.61
538281,1,credit_card,3,2498.47
803964,1,boleto,1,3948.37
489416,1,debit_card,1,854.37
390931,1,voucher,1,2383.18
318023,1,debit_card,1,3047.21
942885,1,boleto,1,2633.38
864525,1,credit_card,12,4170.53
109522,1,voucher,1,1601.18
362400,1,boleto,1,1260.41
806237,1,voucher,1,2672.22
269273,1,voucher,1,2402.79
292476,1,debit_card,1,4697.22
416939,1,debit_card,1,1144.96
993146,1,debit_card,1,9682.6
666814,1,boleto,1,79.53
169077,1,boleto,1,581.65
173637,1,voucher,1,3094.18
607284,1,voucher,1,4204.7
402735,1,debit_card,1,265.26
402735,2,boleto,1,336.62
266102,1,voucher,1,796.86
256743,1,credit_card,1,7588.86
712137,1,credit_card,12,650.83
206642,1,credit_card,1,887.53
206642,2,boleto,1,2135.26
944721,1,credit_card,12,1255.77
819514,1,voucher,1,1673.53
520312,1,debit_card,1,3782.21
296748,1,boleto,1,1318.65
496273,1,voucher,1,4379.91
261992,1,debit_card,1,4813.24
598965,1,credit_card,3,3996.87
513302,1,debit_card,1,763.55
310064,1,credit_card,6,1927.88
617658,1,credit_card,12,3275.86
527044,1,boleto,1,78.2
455498,1,debit_card,1,1757.8
611482,1,debit_card,1,5092.01
359239,1,credit_card,12,2422.74
941539,1,credit_card,6,2629.73
602301,1,boleto,1,62.71
478853,1,debit_card,1,2410.53
623528,1,debit_card,1,3557.24
777915,1,credit_card,1,6099.07
752945,1,boleto,1,4273.31
380136,1,voucher,1,154.71
217334,1,credit_card,12,51.61
974674,1,credit_card,1,1274.47
974674,2,debit_card,1,3332.43
408235,1,credit_card,12,1056.16
485103,1,voucher,1,2245.08
261068,1,voucher,1,14.31
261068,2,debit_card,1,209.71
859693,1,debit_card,1,3167.28
224916,1,boleto,1,2979.71
159422,1,debit_card,1,3318.95
183768,1,boleto,1,2847.52
918175,1,boleto,1,1048.45
918175,2,debit_card,1,4438.85
312149,1,boleto,1,3199.86
176160,1,voucher,1,492.91
176160,2,boleto,1,333.4
176160,3,voucher,1,3567.78
216383,1,voucher,1,465.33
732166,1,debit_card,1,3049.95
933079,1,boleto,1,2548.0
615842,1,debit_card,1,1150.43
536405,1,voucher,1,6183.92
924474,1,voucher,1,3790.7
174002,1,debit_card,1,1641.56
174002,2,credit_card,1,4132.16
530371,1,voucher,1,3512.82
911016,1,debit_card,1,1075.67
743210,1,boleto,1,3427.63
714250,1,voucher,1,356.67
249420,1,voucher,1,2348.03
438421,1,debit_card,1,2252.6
518787,1,credit_card,1,1040.84
656973,1,voucher,1,10059.5
641709,1,debit_card,1,2955.38
969129,1,boleto,1,67.52
853032,1,debit_card,1,1793.32
785771,1,credit_card,6,46.61
324074,1,voucher,1,4483.42
127689,1,voucher,1,883.66
595672,1,voucher,1,4256.98
790921,1,voucher,1,4257.13
603289,1,boleto,1,2069.17
777189,1,debit_card,1,4371.93
139941,1,debit_card,1,650.57
400342,1,voucher,1,2778.29
761592,1,debit_card,1,516.83
489427,1,debit_card,1,762.22
394580,1,boleto,1,4583.97
459345,1,boleto,1,3954.98
219479,1,debit_card,1,3846.27
705012,1,boleto,1,2720.78
621361,1,credit_card,1,1914.06
470484,1,debit_card,1,1450.09
218515,1,debit_card,1,1280.54
169646,1,debit_card,1,4885.41
658928,1,boleto,1,4399.79
333551,1,voucher,1,3322.65
686187,1,boleto,1,2290.44
278923,1,boleto,1,4035.71
308806,1,debit_card,1,2390.83
320579,1,voucher,1,4052.3
765114,1,debit_card,1,1143.53
434756,1,credit_card,3,1679.79
725206,1,credit_card,12,3526.85
170214,1,debit_card,1,178.44
477487,1,boleto,1,5218.51
224758,1,debit_card,1,371.82
572687,1,voucher,1,1989.36
652458,1,credit_card,12,458.23
152690,1,voucher,1,1485.92
892747,1,debit_card,1,442.67
953318,1,boleto,1,570.22
953318,2,debit_card,1,2107.7
953318,3,voucher,1,3432.08
385766,1,boleto,1,666.58
146526,1,boleto,1,3973.98
309682,1,boleto,1,792.04
700889,1,voucher,1,218.34
472488,1,debit_card,1,698.1
307058,1,voucher,1,4305.53
866824,1,boleto,1,3333.99
551547,1,debit_card,1,254.05
819346,1,boleto,1,2133.39
644664,1,boleto,1,2319.11
808185,1,debit_card,1,359.77
830206,1,credit_card,3,3959.64
322095,1,debit_card,1,4573.33
280754,1,debit_card,1,2205.15
949704,1,voucher,1,8.49
949704,2,credit_card,6,180.85
892541,1,boleto,1,3501.16
379386,1,credit_card,3,3138.74
256758,1,boleto,1,2462.11
368224,1,credit_card,12,328.1
239670,1,boleto,1,3961.53
871960,1,credit_card,12,1768.56
882318,1,debit_card,1,1840.56
814392,1,boleto,1,2033.17
471957,1,credit_card,12,3329.95
744061,1,boleto,1,4297.74
857294,1,boleto,1,1716.45
156099,1,debit_card,1,400.71
957680,1,credit_card,12,2012.12
523233,1,debit_card,1,3953.57
755758,1,voucher,1,2476.57
440323,1,boleto,1,2474.3
685364,1,voucher,1,1000.59
685364,2,voucher,1,1223.53
685364,3,voucher,1,1899.9
998474,1,voucher,1,4272.74
896724,1,credit_card,1,6016.27
294811,1,voucher,1,432.94
294811,2,debit_card,1,183.12
294811,3,voucher,1,447.24
810242,1,debit_card,1,923.39
969639,1,debit_card,1,604.92
939811,1,credit_card,6,3577.06
472670,1,credit_card,6,1276.48
633133,1,boleto,1,3543.39
583098,1,credit_card,1,1394.24
731461,1,boleto,1,4504.35
124728,1,credit_card,3,1865.03
400050,1,debit_card,1,423.59
625053,1,credit_card,3,170.32
173446,1,voucher,1,2167.78
416811,1,debit_card,1,2349.14
102990,1,debit_card,1,831.68
631002,1,credit_card,12,4408.6
488663,1,boleto,1,5478.08
209793,1,credit_card,6,846.32
683552,1,debit_card,1,3954.7
292768,1,credit_card,1,367.73
976191,1,debit_card,1,1602.86
478284,1,boleto,1,1457.77
550591,1,debit_card,1,4411.66
103473,1,debit_card,1,227.02
103473,2,credit_card,12,1015.1
103473,3,credit_card,3,3544.21
529114,1,boleto,1,1866.43
735973,1,boleto,1,5145.83
948848,1,debit_card,1,2743.06
653788,1,debit_card,1,4056.58
263064,1,voucher,1,2573.08
342178,1,voucher,1,2024.87
411007,1,debit_card,1,4783.57
223705,1,debit_card,1,3049.31
181199,1,boleto,1,4434.52
442206,1,voucher,1,3993.15
445980,1,credit_card,1,2411.88
232296,1,voucher,1,2259.99
429937,1,debit_card,1,351.98
854436,1,debit_card,1,2539.7
909378,1,boleto,1,101.2
909378,2,credit_card,6,53.99
909378,3,debit_card,1,229.89
